Citation	Law	CasePText	CaseName	Goals: diversity of topcs, (locally) semantic similarity beyond lexical matches
Art. 89 KVG	 Streitigkeiten zwischen Versicherern und Leistungserbringern entscheidet ein Schiedsgericht.       Zuständig ist das Schiedsgericht desjenigen Kantons, dessen Tarif zur Anwendung gelangt, oder desjenigen Kantons, in dem die ständige Einrichtung des Leistungserbringers liegt.       Das Schiedsgericht ist auch zuständig, wenn die versicherte Person die Vergütung schuldet (System des Tiers garant , Art. 42 Abs. 1); in diesem Fall vertritt ihr Versicherer sie auf eigene Kosten.       Der Kanton bezeichnet ein Schiedsgericht. Es setzt sich zusammen aus einer neutralen Person, die den Vorsitz innehat, und aus je einer Vertretung der Versicherer und der betroffenen Leistungserbringer in gleicher Zahl. Die Kantone können die Aufgaben des Schiedsgerichts dem kantonalen Versicherungsgericht übertragen; dieses wird durch je einen Vertreter oder eine Vertreterin der Beteiligten ergänzt.       Der Kanton regelt das Verfahren; dieses muss einfach und rasch sein. Das Schiedsgericht stellt unter Mitwirkung der Parteien die für den Entscheid erheblichen Tatsachen fest; es erhebt die notwendigen Beweise und ist in der Beweiswürdigung frei.       Die Entscheide werden, versehen mit einer Begründung und einer Rechtsmittelbelehrung sowie mit den Namen der Mitglieder des Gerichtes, schriftlich eröffnet.      	 Der Rückforderungsstreit wegen unwirtschaftlicher Behandlung unter Krankenversicherern und den Erbringern der Leistungen hat keine Versicherungsleistungen im Sinne von ##C## zum Gegenstand ( BGE 119 V 448  E. 1 S. 449 mit Hinweis; SVR 2008 KV Nr. 4 S. 11 E. 1.3, K 70/06). Ebenso verhält es sich mit dem streitigen Ausschluss von der Kassenpraxis (Urteil K 45/04 vom 25. Januar 2006, E. 5). Die Überprüfungsbefugnis des Gerichts ist daher auf die Rüge der Verletzung von Bundesrecht einschliesslich Überschreitung oder Missbrauch des Ermessens beschränkt (##C##); eine Prüfung der Angemessenheit des angefochtenen Entscheides findet nicht statt (vgl. ##C##). In tatsächlicher Hinsicht ist sodann zu beachten, dass es sich bei den Gerichten auf Kantonsebene gemäss ##C## um richterliche Behörden im Sinne von ##C## handelt.   	K 9/07 25.03.2008
Art. 89 EntG	 Die Entschädigungen für die Enteignung eines Grundstücks, eines beschränkten dinglichen Rechts sowie für den Minderwert des verbleibenden Teils des Grundstücks sind zuhanden des Berechtigten bei dem Grundbuchamt zu bezahlen, in dessen Kreis das Grundstück liegt. Gleichzeitig sind die Urkunden vorzulegen, die diese Entschädigungen rechtskräftig feststellen.       Der Ersatz für die weitern dem Enteigneten verursachten Nachteile sowie die Entschädigung an Mieter und Pächter ist unmittelbar an die Berechtigten zu leisten.       	 Enteigner und die Gegenpartei haben an der Einigungsverhandlung hinsichtlich der Wiedergutmachung für die vorübergehende Abtretung einer Teilfäche von ca. 1'300 m2 einen Teilvergleich geschlossen. Über diesen Entschädigungsposten hatte somit die Schätzungskommission nicht mehr zu befinden und hätte sich im Dispositiv ihres Entscheides darauf beschränken können, von der Vereinbarung, die im Sachverhalt in vollem Wortlaut wiedergegeben wird, Vormerk zu nehmen. Stattdessen hat die Schätzungskommission den ihrer Meinung nach zu bezahlenden Pauschalbetrag zu den übrigen Entschädigungsposten für die Teilenteignung der Parzelle Nr. 1037 hinzugezählt und eine Gesamtentschädigung festgesetzt. Dieses Vorgehen hält weder vor den Regeln des Vertragsrechts noch vor den Bestimmungen des Enteignungsgesetzes stand. Einerseits hätte die Schätzungskommission nicht ohne ausdrückliches Begehren einer Partei über die Auslegung der abgeschlossenen Vereinbarung entscheiden dürfen. Andererseits schreibt ##C## vor, dass im Urteil der Schätzungskommission die in ##C## aufgezählten verschiedenen Bestandteile der Wiedergutmachung, die an unterschiedlichen Orten zu entrichten sind (##C##), ziffernmässig genau auseinandergehalten werden müssen.   	1E.9/2001 25.02.2002
Art. 42 Abs. 3 IVG	 Als hilflos gilt ebenfalls eine Person, welche zu Hause lebt und wegen der Beeinträchtigung der Gesundheit dauernd auf lebenspraktische Begleitung angewiesen ist. Ist nur die psychische Gesundheit beeinträchtigt, so muss für die Annahme einer Hilflosigkeit mindestens ein Anspruch auf eine Viertelsrente gegeben sein. Ist eine Person lediglich dauernd auf lebenspraktische Begleitung angewiesen, so liegt immer eine leichte Hilflosigkeit vor. Vorbehalten bleibt Artikel 42      In Abweichung von Artikel 64 Absätze 1 und 2 ATSG           	 Das kantonale Gericht erwog, die IV-Stelle habe zu Unrecht nicht abgeklärt, ob der Versicherte eine Unterstützung von praktischen Aufgaben im Sinne von ##C## braucht, obwohl dies aufgrund seiner Sehbehinderung nicht ausgeschlossen werden könne. Damit sei der Sachverhalt ungenügend abgeklärt worden.  	I 317/06 23.10.2007
Art. 42 Abs. 3 IVG	 Als hilflos gilt ebenfalls eine Person, welche zu Hause lebt und wegen der Beeinträchtigung der Gesundheit dauernd auf lebenspraktische Begleitung angewiesen ist. Ist nur die psychische Gesundheit beeinträchtigt, so muss für die Annahme einer Hilflosigkeit mindestens ein Anspruch auf eine Viertelsrente gegeben sein. Ist eine Person lediglich dauernd auf lebenspraktische Begleitung angewiesen, so liegt immer eine leichte Hilflosigkeit vor. Vorbehalten bleibt Artikel 42      In Abweichung von Artikel 64 Absätze 1 und 2 ATSG           	 Während in der Botschaft nur von geistig behinderten Menschen gesprochen wird, verwendet der Gesetzestext die (allgemeine) Formulierung der gesundheitlichen Probleme (##C##). Auch die in der Verordnung gewählte Ausdrucksweise lässt nicht darauf schliessen, dass solche Unterstützungsleistungen nur den geistig Behinderten zu Gute kommen soll. Nach den insoweit zutreffenden Ausführungen des Bundesamtes für Sozialversicherungen (und wohl auch der IV-Stelle) führen zwar oftmals geistige Behinderungen dazu, dass Menschen die in ##C## angeführten Anspruchsvoraussetzungen ("nicht selbstständig wohnen" [lit. a]; "Verrichtungen und Kontakte ausserhalb der Wohnung" [lit. b]; "ernsthaft gefährdet [...], sich dauernd von der Aussenwelt zu isolieren" [lit. c]) erfüllen. Gesundheitliche Probleme können aber sowohl auf körperlichen als auch auf geistigen oder psychischen Ursachen zurückzuführen sein (vgl. Art. 8 in Verbindung mit ##C##; Kieser, ATSG-Kommentar, N 3 zu ##C##).   	I 317/06 23.10.2007
Art. 42ter IVG	 Massgebend für die Höhe der Hilflosenentschädigung ist das Ausmass der persönlichen Hilflosigkeit. Die Hilflosenentschädigung wird personenbezogen ausgerichtet und soll die Wahlfreiheit in den zentralen Lebensbereichen erleichtern. Die monatliche Entschädigung beträgt bei schwerer Hilflosigkeit 80 Prozent, bei mittelschwerer Hilflosigkeit 50 Prozent und bei leichter Hilflosigkeit 20 Prozent des Höchstbetrages der Altersrente nach Artikel 34 Absätze 3 und 5 AHVG           	 Die Unterstützung von Hilflosen wird nach dem Bedürfnisgrad sowie danach abgestuft, ob ein Versicherter zu Hause oder im Heim lebt. Für weitere Differenzierungen besteht kein Raum ( BGE 132 V 321  E. 7.4 S. 331). In besonders schweren Situationen beläuft sich die regelmässig auszurichtende Pauschale achzig %, bei mittelschweren fünfzig % und bei leichten zwanzig % des Maximalbetrages der Pension nach ##C##   (##C##).   	I 317/06 23.10.2007
Art. 21 Abs. 4 ATSG	 Entzieht oder widersetzt sich eine versicherte Person einer zumutbaren Behandlung oder Eingliederung ins Erwerbsleben, die eine wesentliche Verbesserung der Erwerbsfähigkeit oder eine neue Erwerbsmöglichkeit verspricht, oder trägt sie nicht aus eigenem Antrieb das ihr Zumutbare dazu bei, so können ihr die Leistungen vorübergehend oder dauernd gekürzt oder verweigert werden. Sie muss vorher schriftlich gemahnt und auf die Rechtsfolgen hingewiesen werden; ihr ist eine angemessene Bedenkzeit einzuräumen. Behandlungs- oder Eingliederungsmassnahmen, die eine Gefahr für Leben und Gesundheit darstellen, sind nicht zumutbar.      	 8.1 Im ABI-Gutachten vom 3. Dezember 2004 wurde ausgeführt, auf Grund der subjektiven Krankheits- und Behinderungsüberzeugung des Versicherten könnten keine beruflichen Massnahmen vorgeschlagen werden. Gestützt hierauf haben IV-Stelle und Vorinstanz die Zusprechung solcher Massnahmen ausgeschlagen. Dies war nicht korrekt, da die IV-Stelle das vorgeschriebene Mahn- und Bedenkzeitverfahren nicht durchgeführt hatte (##C##; vgl. SVR 2005 IV Nr. 30 S. 114 f. E. 2 und 3, I 605/04; erwähntes Urteil I 928/06, E. 4.2).  	I 865/06 12.10.2007
Art. 24 Abs. 2 UVV	 Beginnt die Rente mehr als fünf Jahre nach dem Unfall oder dem Ausbruch der Berufskrankheit, so ist der Lohn massgebend, den der Versicherte ohne den Unfall oder die Berufskrankheit im Jahre vor dem Rentenbeginn bezogen hätte, sofern er höher ist als der letzte vor dem Unfall oder dem Ausbruch der Berufskrankheit erzielte Lohn.             	 2.4.1 Der Versicherungsnehmer beruft sich auf ##C##. Diese Norm ist die Übergangsbestimmung zur Änderung der UVV vom 15. Dezember 1997 (in Kraft seit 1. Januar 1998) und statuiert, dass Versicherungsleistungen für Unfälle, die sich vor Inkrafttreten dieser Änderung ereignet haben, und Berufskrankheiten, die vor diesen Zeitpunkt ausgebrochen sind, nach bisherigem Recht gewährt werden. Der Beschwerdeführer macht geltend, wenn ##C## nur das regeln würde, was gemäss ##C## ohnehin gelte, wäre er an und für sich obsolet. ##C## sei aber so zu interpretieren, dass er nicht obsolet werde. Das sei nur möglich, wenn man das bisherige Übergangsrecht in dem Sinne verstehe, dass im UVV-Anwendungsbereich in Abweichung von ##C## vom Grundsatz auszugehen sei, dass die betreffenden UVV-Bestimmungen auch auf Fälle anzuwenden seien, die sich bereits vor ihrem Inkrafttreten ereignet hätten. Der Bundesrat als in diesem Bereich gesetzgebungskompetentes Organ habe mit dem Erlass von ##C## implizit auch die Anwendbarkeit von ##C## deutlich gemacht.  	U 195/06 18.04.2007
Art. 385 Abs. 1 StPO	 Verlangt dieses Gesetz, dass das Rechtsmittel begründet wird, so hat die Person oder die Behörde, die das Rechtsmittel ergreift, genau anzugeben: a. welche Punkte des Entscheides sie anficht; b. welche Gründe einen anderen Entscheid nahe legen; c. welche Beweismittel sie anruft.       Verlangt dieses Gesetz, dass das Rechtsmittel begründet wird, so hat die Person oder die Behörde, die das Rechtsmittel ergreift, genau anzugeben: a. welche Punkte des Entscheides sie anficht; b. welche Gründe einen anderen Entscheid nahe legen; c. welche Beweismittel sie anruft.      	 Nach einer Strafanzeige erliess die Staatsanwaltschaft Graubünden am 1. Dezember 2020 eine Nichtanhandnahmeverfügung. Auf eine dagegen gerichtete Beschwerde trat das Kantonsgericht Graubünden am 15. Januar 2021 nicht ein, weil sie den Begründungsanforderungen gemäss ##C## nicht genügte. Von der Ansetzung einer Nachfrist zur Verbesserung der Beschwerde im Sinne von ##C## sah es ab. Die Beschwerdeführerin wendet sich mit zahlreichen Schreiben an das Bundesgericht, wobei die nach Ablauf der Beschwerdefrist gemäss ##C## eingereichten Eingaben verspätet sind und folglich unbeachtet bleiben.  	6B_80/2021 25.02.2021
Art. 8 Abs. 2 ATSG	 Nicht erwerbstätige Minderjährige gelten als invalid, wenn die Beeinträchtigung ihrer körperlichen, geistigen oder psychischen Gesundheit voraussichtlich eine ganze oder teilweise Erwerbsunfähigkeit zur Folge haben wird.     	 Vom strikten Erfordernis der Korrektur stabiler Funktionsausfälle oder Defekte ist im Falle von Versicherten vor vollendetem 20. Altersjahr  gegebenenfalls abzusehen (vgl. ##C## und ##C##). Hier können medizinische Vorkehren schon dann überwiegend der beruflichen Eingliederung dienen und trotz des einstweilen noch labilen Charakters des Leidens von der Invalidenversicherung übernommen werden, wenn ohne diese Vorkehren eine Heilung mit Defekt oder ein anderer stabilisierter Zustand einträte, welcher die Berufsbildung oder die Erwerbsfähigkeit wahrscheinlich beeinträchtigen würde. Die entsprechenden Kosten werden bei Versicherten unter 20 Jahren also von der Invalidenversicherung getragen, wenn das Leiden mit hinreichender Wahrscheinlichkeit zu einem schwer korrigierbaren, die spätere Ausbildung und Erwerbsfähigkeit erheblich behindernden stabilen pathologischen Zustand führen würde ( BGE 131 V 9  E. 4.2 S. 21 mit Hinweisen).  	I 32/06 09.08.2007
Art. 146 Abs. 1 StGB	 Wer in der Absicht, sich oder einen andern unrechtmässig zu bereichern, jemanden durch Vorspiegelung oder Unterdrückung von Tatsachen arglistig irreführt oder ihn in einem Irrtum arglistig bestärkt und so den Irrenden zu einem Verhalten bestimmt, wodurch dieser sich selbst oder einen andern am Vermögen schädigt, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft.      	   A.b.  Mit Strafbefehl vom 21. September 2018 erklärte die Staatsanwaltschaft Limmattal/Albis A.________ des Betrugs im Sinne von ##C## sowie der Urkundenfälschung im Sinne von ##C## schuldig und verurteilte ihn zu einer Strafe von 80 Tagessätzen zu je Fr. 40.-- und zu einer Busse von Fr. 600.--. Gegen den Strafbefehl erhob A.________ Einsprache. Die Staatsanwaltschaft hielt am Strafbefehl fest und überwies die Akten nach Ergänzung der Untersuchung an das Bezirksgericht Dietikon.	6B_1306/2020 02.03.2021
Art. 146 Abs. 1 StGB	 Wer in der Absicht, sich oder einen andern unrechtmässig zu bereichern, jemanden durch Vorspiegelung oder Unterdrückung von Tatsachen arglistig irreführt oder ihn in einem Irrtum arglistig bestärkt und so den Irrenden zu einem Verhalten bestimmt, wodurch dieser sich selbst oder einen andern am Vermögen schädigt, wird mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe bestraft.      	   Angriffsmittel beim Betrug ist die Täuschung des Opfers. Die Täuschung ist darauf gerichtet, bei einem anderen eine von der Wirklichkeit abweichende Vorstellung hervorzurufen. Sie ist eine unrichtige Erklärung über Fakten, das heisst über objektiv feststehende, vergangene oder gegenwärtige Geschehnisse oder Zustände. Der Tatbestand erfordert eine arglistige Täuschung: Betrügerisches Gebaren ist strafrechtlich erst relevant, wenn der Täter qualifiziert, mit einer gewissen Raffinesse oder Durchtriebenheit, täuscht. Einfache Lügen oder leicht überprüfbare falsche Angaben genügen als solche nicht. Bei einfachen falschen Angaben wird Arglist indessen unter anderem dann bejaht, wenn die Überprüfung nicht oder nur mit besonderer Mühe möglich oder wenn sie nicht zumutbar ist. Arglist kann auch gegeben sein, wenn die konkreten Verhältnisse im Einzelfall keine besonderen Vorkehrungen nahelegen oder gar aufdrängen. Die Eigenverantwortung des anvisierten Opfers grenzt die Arglist ein. 	6B_1306/2020 02.03.2021
Art. 31 Abs. 1 SVG	 Der Führer muss das Fahrzeug ständig so beherrschen, dass er seinen Vorsichtspflichten nachkommen kann.      	 3.1 Das Kantonsgericht geht im angefochtenen Entscheid davon aus, die Beschwerdeführerin sei, wie schon der Vorderrichter zu Recht festgestellt habe, bei schwierigen Witterungsverhältnissen auf einer breiten, geraden und übersichtlichen Strasse in einer rund 30 km/h fahrenden Kolonne unterwegs gewesen. In dieser Situation habe sie ihre Aufmerksamkeit in erster Linie auf das vor ihr fahrende Auto richten und sicherstellen müssen, bei einem unter diesen Umständen jederzeit möglichen verkehrsbedingten Anhalten des Vordermannes rechtzeitig bremsen und ihr Auto zum Stillstand bringen zu können. Es ergebe sich daher schon aus dem Zustandekommen der Auffahrkollision, dass sie es an der für das von ##C## verlangten ständigen Kontrolle des Fahrzeugs erforderlichen Aufmerksamkeit habe fehlen lassen.  	1P.596/2001 22.01.2002
Art. 31 Abs. 1 SVG	 Der Führer muss das Fahrzeug ständig so beherrschen, dass er seinen Vorsichtspflichten nachkommen kann.      	   Die Vorinstanz hat dem Beschwerdeführer im Einklang mit ##C## eingangs der Berufungsverhandlung eröffnet, dass sie eine rechtliche Würdigung des in der Anklage umschriebenen Sachverhalts neu auch nach den Art. 90 Abs. 2 i.V.m. ##C## und ##C## in Betracht ziehe (vgl. Akten Kantonsgericht, act. 9 S. 3). In ihrem Plädoyer hatte die Verteidigung Gelegenheit, sich zu diesem Vorhalt zu äussern. Dass sie mehr Zeit zur Vorbereitung ihrer Stellungnahme benötigt hätte, ist nicht ersichtlich, zumal dem neuen Vorwurf des "Nichtbeherrschens des Fahrzeugs infolge Unaufmerksamkeit" der auch die weiteren Vorwürfe betreffende Sachverhalt zugrunde lag und die hier massgebende Frage nach der ungenügenden Aufmerksamkeit bereits im Zusammenhang mit den ursprünglichen Vorhalten zu beurteilen war. 	6B_1125/2020 04.03.2021
Art. 10 StPO	 Jede Person gilt bis zu ihrer rechtskräftigen Verurteilung als unschuldig.       Das Gericht würdigt die Beweise frei nach seiner aus dem gesamten Verfahren gewonnenen Überzeugung.       Bestehen unüberwindliche Zweifel an der Erfüllung der tatsächlichen Voraussetzungen der angeklagten Tat, so geht das Gericht von der für die beschuldigte Person günstigeren Sachlage aus.             	 Der Grundsatz "in dubio pro reo" leitet sich aus der in ##C##, ##C## und ##C## verankerten Unschuldsvermutung ab. Dem Grundsatz "in dubio pro reo" kommt in der vom Beschwerdeführer angerufenen Funktion als Beweiswürdigungsregel im Verfahren vor Bundesgericht keine über das Willkürverbot von ##C## hinausgehende Bedeutung zu.  	6B_1125/2020 04.03.2021
Art. 26 SVG	 Jedermann muss sich im Verkehr so verhalten, dass er andere in der ordnungsgemässen Benützung der Strasse weder behindert noch gefährdet.       Besondere Vorsicht ist geboten gegenüber Kindern, Gebrechlichen und alten Leuten, ebenso wenn Anzeichen dafür bestehen, dass sich ein Strassenbenützer nicht richtig verhalten wird.       	     Der Beschwerdeführer rügt in rechtlicher Hinsicht eine Verletzung von ##C## i.V.m. ##C## sowie ##C##. Er macht zusammengefasst geltend, der Tatbestand der fahrlässigen Tötung nach ##C## setze eine pflichtwidrige Unvorsichtigkeit und die Vorhersehbarkeit des Erfolgs voraus. Diese Tatbestandsmerkmale seien vorliegend nicht gegeben, da er das ohne Vorderlicht fahrende Motorfahrrad selbst im durch das Abblendlicht erhellten Fahrbahnkegel (recte: Lichtkegel) nicht habe sehen können. Er habe den Entschluss zum Überholen unter Berücksichtigung aller Vorsichtsmassnahmen getroffen. So habe er gewartet bis er die Sicherheitslinie hinter sich gelassen habe, auf die sich ihm präsentierende Strecke geschaut, geblinkt und den Blick stets auf die Fahrbahn gerichtet. Die Strecke habe sich ihm beim Entschluss zum Überholen und während des Überholmanövers frei präsentiert und er habe sein Fahrzeug im Griff gehabt. Seine Aufmerksamkeit sei während des Überholmanövers vollumfänglich auf die Fahrbahn gerichtet gewesen. Wäre das Vorderlicht des Motorfahrrads an gewesen, hätte er gar nicht überholt bzw. das Überholmanöver abgebrochen und sich in die rechte Fahrbahn eingereiht. Der Motorradfahrer wäre verpflichtet gewesen, zu dieser Uhrzeit das Licht an seinem Fahrzeug eingeschaltet zu haben und habe nicht darauf vertrauen dürfen, dass er auch ohne Licht und mit dunkler Kleidung gesehen werde. Er sei vom Vorwurf der fahrlässigen Tötung freizusprechen.	6B_1125/2020 04.03.2021
Art. 12 Abs. 3 StGB	 Fahrlässig begeht ein Verbrechen oder Vergehen, wer die Folge seines Verhaltens aus pflichtwidriger Unvorsichtigkeit nicht bedenkt oder darauf nicht Rücksicht nimmt. Pflichtwidrig ist die Unvorsichtigkeit, wenn der Täter die Vorsicht nicht beachtet, zu der er nach den Umständen und nach seinen persönlichen Verhältnissen verpflichtet ist.       	   Ein Schuldspruch wegen fahrlässiger Tötung gemäss ##C## setzt voraus, dass der Beschuldigte den Erfolg durch Verletzung einer Sorgfaltspflicht verursacht hat. Sorgfaltswidrig ist die Handlungsweise, wenn der Beschuldigte zum Zeitpunkt der Tat aufgrund der Umstände sowie seiner Kenntnisse und Fähigkeiten die damit bewirkte Gefährdung der Rechtsgüter des Opfers hätte erkennen können und müssen und wenn er zugleich die Grenzen des erlaubten Risikos überschritten hat. Das Mass der im Einzelfall zu beachtenden Sorgfalt richtet sich, wo besondere, der Unfallverhütung und der Sicherheit dienende Normen ein bestimmtes Verhalten gebieten, in erster Linie nach diesen Vorschriften.	6B_1125/2020 04.03.2021
Art. 26 Abs. 1 SVG	 Jedermann muss sich im Verkehr so verhalten, dass er andere in der ordnungsgemässen Benützung der Strasse weder behindert noch gefährdet.      	 Nach dem aus ##C## abgeleiteten Vertrauensprinzip darf jeder Strassenbenützer darauf vertrauen, dass sich die anderen Verkehrsteilnehmer ebenfalls ordnungsgemäss anstellen, ihn also nicht behindern oder gefährden, sofern nicht besondere Umstände dagegensprechen. Auf den Vertrauensgrundsatz kann sich nur stützen, wer sich selbst verkehrsregelkonform verhält. Wer gegen die Verkehrsregeln verstösst und dadurch eine unklare oder gefährliche Verkehrslage schafft, kann nicht erwarten, dass andere diese Gefahr durch erhöhte Vorsicht ausgleichen. Jedoch gilt diese Einschränkung dort nicht, wo gerade die Frage, ob der Verkehrsteilnehmer eine Verkehrsvorschrift verletzt hat, davon abhängt, ob er sich auf den Vertrauensgrundsatz berufen kann oder nicht ( BGE 143 IV 500  E. 1.2.4 S. 505 f. mit Hinweisen).  	6B_1125/2020 04.03.2021
Art. 5 MVG	 Die Militärversicherung erstreckt sich auf jede Gesundheitsschädigung, die während des Dienstes in Erscheinung tritt und gemeldet oder sonst wie festgestellt wird.       Die Militärversicherung haftet nicht, wenn sie den Beweis erbringt: a. dass die Gesundheitsschädigung sicher vordienstlich ist oder sicher nicht während des Dienstes verursacht werden konnte; und b. dass diese Gesundheitsschädigung sicher während des Dienstes weder verschlimmert noch in ihrem Ablauf beschleunigt worden ist.       Wird der nach Absatz 2 Buchstabe a geforderte Beweis erbracht, dagegen nicht derjenige nach Absatz 2 Buchstabe b, so haftet die Militärversicherung für die Verschlimmerung der Gesundheitsschädigung. Der nach Absatz 2 Buchstabe b geforderte Beweis gilt auch für die Bemessung des versicherten Schadens.      	   3.1.  Das kantonale Gericht hat die Bestimmungen und Grundsätze zur Haftung der Versicherung im Militär bei auftretenden Gesundheitsschäden wie auch bei Rückfällen und Spätfolgen sowie bei vordienstlichen Gesundheitsschädigungen zutreffend dargelegt. Korrekt sind sodann auch die Ausführungen zum Beweiswert und zur Beweiswürdigung medizinischer Berichte und Gutachten. Darauf wird verwiesen.	8C_694/2020 25.03.2021
Art. 5 Abs. 2 MVG	 Die Militärversicherung haftet nicht, wenn sie den Beweis erbringt: a. dass die Gesundheitsschädigung sicher vordienstlich ist oder sicher nicht während des Dienstes verursacht werden konnte; und b. dass diese Gesundheitsschädigung sicher während des Dienstes weder verschlimmert noch in ihrem Ablauf beschleunigt worden ist.      	   3.3.  Ist die Erkrankung in der Zeit des Militärdienstes in Erscheinung getreten und gemeldet worden, wird der adäquate Kausalzusammenhang zwischen Ereignissen im Militärdienst und der Diagnose vermutet und kann nur durch den gegenteiligen Sicherheitsbeweis (##C##) ausgeschlossen werden. Der Sicherheitsbeweis gilt als geleistet, wenn feststeht, dass nach der medizinischen Erfahrung eine Einwirkung verschlimmernder Faktoren zur Zeit des Militärdienstes praktisch ausgeschlossen ist.	8C_694/2020 25.03.2021
Art. 90 Abs. 1 IPRG	 Der Nachlass einer Person mit letztem Wohnsitz in der Schweiz untersteht schweizerischem Recht.      	 5.1 Gemäss Art. 86 Abs. 1 in Verbindung mit ##C## sind für das Nachlassverfahren die schweizerischen Gerichte oder Behörden am letzten Domizil des Erblassers zuständig. Zuständigkeitsbegründend ist das letzte Domizil des Erblassers - ungeachtet dessen Staatsangehörigkeit - in der Eidgenossenschaft.   	P 25/06 23.08.2007
Art. 110 Abs. 3 StGB	 Als Beamte gelten die Beamten und Angestellten einer öffentlichen Verwaltung und der Rechtspflege sowie die Personen, die provisorisch ein Amt bekleiden oder provisorisch bei einer öffentlichen Verwaltung oder der Rechtspflege angestellt sind oder vorübergehend amtliche Funktionen ausüben.      	 Nach ##C## i.V.m. § 148 des Zürcher Gerichtsorganisationsgesetzes vom 10. Mai 2010 (GOG; LS 211.1) entscheidet das Obergericht über die Eröffnung oder Nichtanhandnahme einer Strafuntersuchung wegen begangener Vergehen oder Verbrechen. Mit dem angefochtenen Entscheid hat es das Obergericht abgelehnt, die Staatsanwaltschaft zur Strafverfolgung des Stadtammanns und der beiden Stadtpolizisten zu ermächtigen. Damit fehlt es an einer Prozessvoraussetzung für die Durchführung des Strafverfahrens, womit das Verfahren abgeschlossen ist.   	1C_146/2021 15.04.2021
Art. 41 Abs. 3 KVG	 Beansprucht die versicherte Person bei einer stationären Behandlung aus medizinischen Gründen ein nicht auf der Spitalliste des Wohnkantons aufgeführtes Spital, so übernehmen der Versicherer und der Wohnkanton die Vergütung anteilsmässig nach Artikel 49 a . Mit Ausnahme des Notfalls ist dafür eine Bewilligung des Wohnkantons notwendig.     	 Die Visana führt Verwaltungsgerichtsbeschwerde mit dem Rechtsbegehren, der Entscheid vom 7. Juli 2006 sei aufzuheben und es sei «Kostengutsprache für ausserkantonale medizinische Versorgung nach ##C##» zu erteilen.  	K 117/06 10.07.2007
Art. 225 Abs. 2 StPO	 Es gewährt der beschuldigten Person und der Verteidigung auf Verlangen vorgängig Einsicht in die ihm vorliegenden Akten.             	   Das ZMG setzt nach Eingang des Antrags der Staatsanwaltschaft unverzüglich eine nicht öffentliche Verhandlung mit der Staatsanwaltschaft, der inhaftierten Person und deren Vertretung an; es kann die Staatsanwaltschaft verpflichten, daran teilzunehmen (##C##). Davor erlaubt es der inhaftierten Person und ihrer Vertretung wenn gewünscht Zugang zu den entsprechenden Dokumenten (##C##). Das ZMG erhebt die sofort verfügbaren Beweise, die geeignet sind, den Tatverdacht oder die Haftgründe zu erhärten oder zu entkräften (##C##).	1B_130/2021 08.04.2021
Art. 16a Abs. 2 RPG	 Bauten und Anlagen, die der inneren Aufstockung eines landwirtschaftlichen oder eines dem produzierenden Gartenbau zugehörigen Betriebs dienen, sind zonenkonform. Der Bundesrat regelt die Einzelheiten.      Für die Nutzung der auf dem Betrieb gehaltenen Pferde können Plätze mit befestigtem Boden bewilligt werden.             	   Dabei ist aber ein strenger Massstab anzulegen, um der Zersiedelung der Landschaft entgegenzuwirken. Die Voraussetzungen beurteilen sich nach objektiven Massstäben, und es kann weder auf die subjektiven Vorstellungen und Wünsche der Einzelnen noch auf die persönliche Zweckmässigkeit oder Bequemlichkeit ankommen. Ein bodenunabhängiger Betriebsteil einer Tierhaltung in der Landwirtschaftszone ist zwar nicht konform mit der relevanten Zone, kann aber standortgebunden sein. 	1C_240/2020 26.02.2021
Art. 22 RPG	 Bauten und Anlagen dürfen nur mit behördlicher Bewilligung errichtet oder geändert werden.       Voraussetzung einer Bewilligung ist, dass: a. die Bauten und Anlagen dem Zweck der Nutzungszone entsprechen; und b. das Land erschlossen ist.       Die übrigen Voraussetzungen des Bundesrechts und des kantonalen Rechts bleiben vorbehalten.             	   ##C## erklärt die Zweckänderung einer Baute oder Anlage ausserhalb der Bauzonen als bewilligungsfähig, wenn sie keine baulichen Massnahmen im Sinne von ##C## erfordert, wenn dadurch keine neuen Auswirkungen auf Raum, Erschliessung und Umwelt entstehen (lit. a) und die Baubewilligung nach keinem anderen Bundeserlass unzulässig ist (lit. b). ##C## ist auf bestehende Gebäude ausserhalb der Bauzonen anwendbar, sofern sie rechtmässig erstellt worden sind. Soweit eine ausschliesslich für landwirtschaftliche Zwecke bewilligte Baute bereits zu Beginn (formell und materiell) rechtswidrig für landwirtschaftsfremde Zwecke genutzt wurde, handelt es sich nicht um eine rechtmässig erstellte Baute.	1C_240/2020 26.02.2021
Art. 32 Abs. 1 BGG	 Der Präsident oder die Präsidentin der Abteilung leitet als Instruktionsrichter beziehungsweise Instruktionsrichterin das Verfahren bis zum Entscheid; er oder sie kann einen anderen Richter oder eine andere Richterin mit dieser Aufgabe betrauen.      	 Der Abteilungspräsident (##C## [SR 173.110]) hat von Instruktionsmassnahmen, insbesondere einem Schriftenwechsel (##C##), abgesehen.  	2C_38/2021 03.03.2021
