	idf_weights
pflegen	6.939644798378185
pflegerische	7.85593553025234
pflegerischer	7.85593553025234
pflegetaxen	7.85593553025234
pflegt	7.450470422144176
pflicht	3.8762538763503795
pflichten	4.764893076894024
pflichtet	7.450470422144176
pflichtete	7.85593553025234
pflichtgemäss	6.603172561756972
pflichtgemässem	6.939644798378185
pflichtgemässen	7.450470422144176
pflichtgemässer	6.757323241584231
pflichtigen	6.603172561756972
pflichtleistung	7.450470422144176
pflichtleistungen	7.162788349692395
pflichtparkfelder	7.85593553025234
pflichtrecht	7.450470422144176
pflichtverhältnis	7.85593553025234
pflichtverletzung	6.46964116913245
pflichtverletzungen	7.450470422144176
pflichtversicherung	7.450470422144176
pflichtwidrig	6.24649761781824
pflichtwidrige	7.450470422144176
pflichtwidrigen	7.85593553025234
pflichtwidriger	6.939644798378185
pflichtwidriges	6.757323241584231
pflichtwidrigkeit	7.450470422144176
pfäffikersee	7.85593553025234
pfändbar	7.85593553025234
pfänden	7.85593553025234
pfändenden	7.85593553025234
pfändung	6.603172561756972
pfändungsanordnung	7.85593553025234
pfändungsbegehren	7.85593553025234
pfändungsbegehrens	7.85593553025234
pfändungsbetrag	7.85593553025234
pfändungsstücke	7.85593553025234
pfändungsurkunde	7.450470422144176
pfändungsverfahren	7.162788349692395
pfändungsverlustschein	7.450470422144176
pfändungsverlustscheine	7.85593553025234
pfändungsvollzug	7.85593553025234
pfändungsvollzugs	7.85593553025234
pg	7.85593553025234
phantasien	7.85593553025234
phantasiereiche	7.85593553025234
pharmakologische	7.85593553025234
pharmakologischen	7.85593553025234
pharmazeutischen	7.85593553025234
phase	6.24649761781824
phasen	7.162788349692395
phasenoptimierung	7.85593553025234
phasenweise	7.85593553025234
phil	7.450470422144176
philippe	7.85593553025234
phobien	7.85593553025234
photovoltaik	7.85593553025234
phs	7.85593553025234
physikalische	7.162788349692395
physikalischen	7.85593553025234
physiologischer	7.85593553025234
physiotherapeutische	7.450470422144176
physiotherapeutischen	7.450470422144176
physiotherapeutischer	7.450470422144176
physiotherapie	7.162788349692395
physisch	7.450470422144176
physische	6.603172561756972
physischen	6.24649761781824
physischer	6.939644798378185
pian	7.85593553025234
pichonnaz	7.85593553025234
pigmentveränderung	7.85593553025234
pilgerweg	7.85593553025234
pilotierte	7.85593553025234
pilze	7.85593553025234
pintrun	7.85593553025234
piste	7.450470422144176
pixelmusters	7.85593553025234
pizzaiolo	7.85593553025234
pizzeria	7.450470422144176
pk	7.450470422144176
pkb	7.85593553025234
pkbv	7.85593553025234
plafonierung	7.450470422144176
plakette	7.85593553025234
plakettierungspflicht	7.85593553025234
plan	7.450470422144176
planauflage	7.85593553025234
planbettenzahl	7.85593553025234
planen	7.85593553025234
planentwurf	7.85593553025234
planerisch	7.85593553025234
planerische	7.162788349692395
planerischen	7.450470422144176
planerischer	7.85593553025234
planfestsetzenden	7.85593553025234
planfestsetzung	7.85593553025234
planfestsetzungsbehörden	7.85593553025234
plangenehmigung	7.162788349692395
plangenehmigungsbehörde	7.85593553025234
plangenehmigungsentscheid	7.85593553025234
plangenehmigungsgesuch	7.450470422144176
plangenehmigungsverfahren	7.162788349692395
plangrundlagen	7.85593553025234
planmässige	7.85593553025234
planmässigen	7.85593553025234
planmässigkeit	7.85593553025234
plant	7.85593553025234
planung	5.6046437316458455
planungen	7.162788349692395
planungs	6.151187438013915
planungsbüros	7.85593553025234
planungsentscheid	7.85593553025234
planungsermessen	7.85593553025234
planungsgrundlagen	7.85593553025234
planungsgrundsatz	7.450470422144176
planungsgrundsätzen	7.85593553025234
planungshorizonts	7.85593553025234
planungsinstanz	7.85593553025234
planungsperimeter	7.85593553025234
planungspflicht	7.85593553025234
planungsphase	7.162788349692395
planungsprozesses	7.85593553025234
planungsrechtliche	7.450470422144176
planungsrechtlichen	7.85593553025234
planungsträger	7.85593553025234
planungsträgern	7.85593553025234
planungsverfahrens	7.85593553025234
planungsvorschriften	7.85593553025234
planungswerte	7.450470422144176
planungswidrigen	7.85593553025234
planungsziele	7.85593553025234
planungszone	7.85593553025234
platz	6.24649761781824
platzes	7.85593553025234
platziert	7.85593553025234
platzierung	7.450470422144176
plausibel	5.776493988572505
plausibilisiert	7.450470422144176
plausibilität	7.85593553025234
plausibilitätskontrolle	7.85593553025234
plausiblere	7.85593553025234
plausibles	7.85593553025234
plazieren	7.85593553025234
pleine	7.85593553025234
plenum	7.162788349692395
plicht	7.85593553025234
plus	7.162788349692395
plädieren	7.85593553025234
plädiert	7.450470422144176
plädoyer	7.162788349692395
plädoyers	7.450470422144176
pläne	6.939644798378185
plänen	7.450470422144176
plätzen	7.450470422144176
plötzlich	7.450470422144176
plötzliche	7.450470422144176
pmeda	7.85593553025234
poena	7.85593553025234
police	7.85593553025234
policen	7.450470422144176
polier	7.85593553025234
poliers	7.85593553025234
poliertätigkeit	7.85593553025234
poliklinik	7.450470422144176
poliomyelitis	7.85593553025234
politisch	7.85593553025234
politische	6.603172561756972
politischem	7.450470422144176
politischen	6.46964116913245
politischer	6.939644798378185
politisches	7.450470422144176
polizei	5.910025381197027
polizeiaufgebot	7.85593553025234
polizeibeamte	7.85593553025234
polizeibeamten	6.757323241584231
polizeibewilligung	7.85593553025234
polizeidepartement	7.162788349692395
polizeieinsatz	7.85593553025234
polizeierlaubnis	7.85593553025234
polizeiflügen	7.85593553025234
polizeikommandanten	7.85593553025234
polizeilich	7.450470422144176
polizeiliche	7.450470422144176
polizeilichen	6.24649761781824
polizeiliches	7.85593553025234
polizeiposten	7.85593553025234
polizeirapport	7.85593553025234
polizeirechtlichen	7.450470422144176
polizeirichter	7.85593553025234
polizisten	6.939644798378185
polizistin	7.85593553025234
polnischen	7.85593553025234
polydisziplinäre	6.939644798378185
polydisziplinären	7.85593553025234
polydisziplinärer	7.85593553025234
polydisziplinäres	7.85593553025234
polyposis	7.85593553025234
polyreg	7.85593553025234
polysomnographie	7.85593553025234
pomareda	7.85593553025234
popularbeschwerde	7.450470422144176
population	7.85593553025234
pornografie	6.939644798378185
pornografische	7.85593553025234
pornografischen	7.450470422144176
pornographie	7.85593553025234
porsche	7.85593553025234
porträtieren	7.85593553025234
portugiesische	7.85593553025234
pos	6.757323241584231
position	6.939644798378185
positionen	6.939644798378185
positiv	6.757323241584231
positive	6.46964116913245
positiven	6.351858133476067
positiver	7.162788349692395
positives	7.450470422144176
positivrechtlich	7.85593553025234
post	5.776493988572505
postangestellte	7.85593553025234
postaufgabe	7.85593553025234
posterior	7.450470422144176
postfach	7.450470422144176
postizzi	7.85593553025234
postkonto	7.85593553025234
postmortalen	7.85593553025234
postnumerandobesteuerung	7.85593553025234
postpaid	7.85593553025234
postsendungen	7.85593553025234
poststempels	7.85593553025234
posttraumatische	7.450470422144176
posttraumatischen	7.450470422144176
posttraumatischer	7.85593553025234
postulat	7.85593553025234
postulieren	7.85593553025234
postuliert	7.85593553025234
potentiell	7.85593553025234
potentielle	7.85593553025234
potentiellen	7.85593553025234
potenzial	7.450470422144176
potenziell	7.162788349692395
potenziellen	7.450470422144176
potenzieller	7.85593553025234
potestativbedingung	7.85593553025234
pour	7.85593553025234
pra	7.85593553025234
pract	7.85593553025234
pragmatischen	7.85593553025234
praktikabel	7.450470422144176
praktikabilität	7.85593553025234
praktikabilitätsgründe	7.85593553025234
praktikablen	7.85593553025234
praktikum	7.85593553025234
praktikumstag	7.85593553025234
praktisch	4.597838992230859
praktische	6.939644798378185
praktischen	5.553350437258295
praktischer	7.162788349692395
praktisches	6.351858133476067
praktizierenden	7.85593553025234
praktizierender	7.85593553025234
praktiziert	7.85593553025234
praktizierte	7.85593553025234
praxen	7.85593553025234
praxis	3.689270306450614
praxisassistentin	7.85593553025234
praxisbesonderheiten	7.85593553025234
praxisfern	7.85593553025234
praxisgemäss	4.488639700265867
praxisgemässe	7.85593553025234
praxisgemässen	6.46964116913245
praxisänderung	6.757323241584231
predigten	7.85593553025234
preis	6.603172561756972
preise	6.939644798378185
preiseinschlag	7.85593553025234
preiseinschläge	7.85593553025234
preisen	7.450470422144176
preiserhöhend	7.85593553025234
preises	7.450470422144176
preisgeben	7.85593553025234
preisgünstigen	7.85593553025234
preiskurve	7.85593553025234
preislimite	7.85593553025234
preislimiten	7.85593553025234
preisofferten	7.85593553025234
preisrelationen	7.85593553025234
preissenkung	7.85593553025234
preisverzerrungen	7.85593553025234
preisüberwachungsgesetzes	7.85593553025234
prekäre	7.85593553025234
prekären	7.85593553025234
prendre	7.85593553025234
presse	7.450470422144176
pressebericht	7.85593553025234
prestigemarke	7.85593553025234
prima	6.939644798378185
primat	7.85593553025234
primär	4.965563772356176
primäranspruchs	7.85593553025234
primäre	6.939644798378185
primäres	7.85593553025234
principal	7.85593553025234
printmedien	7.85593553025234
prinzip	5.6046437316458455
prinzipal	7.85593553025234
prinzipiell	6.603172561756972
prinzipielle	7.85593553025234
prinzipiellen	7.85593553025234
prinzipieller	7.85593553025234
prinzipien	6.24649761781824
prinzips	6.757323241584231
priori	7.85593553025234
priorisierung	7.85593553025234
prioritaire	7.85593553025234
prioritär	7.450470422144176
prioritäre	7.450470422144176
priorität	7.450470422144176
prioritätenordnung	7.450470422144176
prioritätensetzung	7.85593553025234
prioritätsgründen	7.85593553025234
prioritätsordnung	7.85593553025234
prioritätsrechts	7.85593553025234
privat	5.413588494883136
privatautonom	7.85593553025234
privatautonome	7.85593553025234
privatautonomie	7.85593553025234
private	5.290986172790804
privateigentums	7.85593553025234
privatem	7.450470422144176
privaten	4.560098664248011
privatentnahme	7.85593553025234
privater	6.24649761781824
privates	7.85593553025234
privatfahrzeuge	7.85593553025234
privatgeheimnisse	7.85593553025234
privatgeschäft	7.85593553025234
privatgrundstücke	7.85593553025234
privatgutachten	6.939644798378185
privatgutachtens	7.450470422144176
privatgutachter	7.450470422144176
privatgutachters	7.85593553025234
privathaftpflicht	7.85593553025234
privatinteressen	7.85593553025234
privative	7.85593553025234
privatklage	7.85593553025234
privatkläger	5.776493988572505
privatklägerin	6.46964116913245
privatklägern	7.450470422144176
privatklägers	7.85593553025234
privatklägerschaft	5.6046437316458455
privatklägerstellung	7.85593553025234
privatkonto	7.85593553025234
privatleben	7.162788349692395
privatlebens	6.603172561756972
privatperson	7.162788349692395
privatpersonen	6.46964116913245
privatrecht	6.603172561756972
privatrechtlich	7.85593553025234
privatrechtliche	5.910025381197027
privatrechtlichem	7.450470422144176
privatrechtlichen	6.151187438013915
privatrechtlicher	6.603172561756972
privatrechtliches	7.85593553025234
privatrechts	7.162788349692395
privatsphäre	6.757323241584231
privatvermögen	6.939644798378185
privatversicherungsrechtliche	7.85593553025234
privatwirtschaft	7.85593553025234
privatwirtschaftlichen	6.757323241584231
privatwirtschaftlicher	7.85593553025234
privatwohnung	7.85593553025234
privileg	7.85593553025234
privilegien	7.85593553025234
privilegiere	7.85593553025234
privilegierenden	7.85593553025234
privilegiert	7.450470422144176
privilegierte	7.450470422144176
privilegierten	7.85593553025234
privilegierung	6.757323241584231
privilegs	7.85593553025234
pro	4.421948325767194
probe	7.450470422144176
probebetrieb	7.85593553025234
proben	7.450470422144176
probenahme	7.85593553025234
probeweise	7.85593553025234
probeweiser	7.85593553025234
probezeit	5.9841333533507495
problem	6.24649761781824
problematik	5.1150955063271395
problematiken	7.85593553025234
problematisch	6.757323241584231
problematischen	7.85593553025234
problembezogene	7.85593553025234
probleme	5.6046437316458455
problemen	6.46964116913245
problemlos	7.450470422144176
procédure	7.85593553025234
produkt	7.162788349692395
produktbezogen	7.85593553025234
produkte	6.46964116913245
produktelinien	7.450470422144176
produkten	7.85593553025234
produktes	7.450470422144176
produktezertifikat	7.85593553025234
produktezertifikaten	7.85593553025234
produktinformationen	7.85593553025234
produktion	6.757323241584231
produktions	7.162788349692395
produktionsart	7.85593553025234
produktionseinbussen	7.85593553025234
produktionseinheiten	7.85593553025234
produktionsfaktoren	7.85593553025234
produktionskapazitäten	7.85593553025234
produktionsland	7.85593553025234
produktionsminderung	7.85593553025234
produktionsort	7.85593553025234
produktionsorten	7.85593553025234
produkts	7.162788349692395
produktverpackung	7.85593553025234
produzieren	7.85593553025234
produziert	7.85593553025234
produzierten	7.85593553025234
prof	6.603172561756972
professionalität	7.85593553025234
professur	7.85593553025234
profil	7.162788349692395
profile	7.450470422144176
profilen	7.85593553025234
profilerstellung	7.450470422144176
profilierter	6.603172561756972
profilierung	7.85593553025234
profils	7.162788349692395
profitieren	6.24649761781824
profitiert	7.450470422144176
prognose	5.841032509710076
prognosebeurteilung	7.85593553025234
prognosemassstäbe	7.85593553025234
prognosen	7.85593553025234
prognostisch	6.24649761781824
prognostische	6.603172561756972
prognostischen	7.450470422144176
prognostizierten	7.450470422144176
programm	7.85593553025234
programmatischem	7.85593553025234
programmiert	7.85593553025234
progredienter	6.939644798378185
progressionsrisiko	7.85593553025234
progressiv	7.85593553025234
prohibitiven	7.85593553025234
projekt	5.776493988572505
projektanpassungen	7.85593553025234
projektanten	7.85593553025234
projektauflage	7.85593553025234
projektbewilligungs	7.85593553025234
projekte	7.162788349692395
projektes	7.450470422144176
projektiert	7.450470422144176
projektierte	7.162788349692395
projektierten	6.757323241584231
projektprüfung	7.85593553025234
projekts	6.46964116913245
projektunterlagen	7.85593553025234
projektvarianten	7.85593553025234
projektvereinbarung	7.85593553025234
projektänderung	7.85593553025234
projetés	7.85593553025234
proliferation	7.85593553025234
promillesatz	7.85593553025234
prominent	7.85593553025234
promissar	7.85593553025234
promittent	7.85593553025234
prophylaktische	7.85593553025234
prophylaxe	7.85593553025234
proportional	7.85593553025234
propres	7.85593553025234
proprium	7.85593553025234
proratisierung	7.85593553025234
prospektiv	7.85593553025234
prostitution	7.85593553025234
protagonisten	7.85593553025234
prothetischen	7.85593553025234
protokoll	5.9841333533507495
protokollberichtigung	7.85593553025234
protokolle	7.450470422144176
protokolleintrag	7.85593553025234
protokollen	6.757323241584231
protokollerklärung	7.85593553025234
protokollführerin	7.85593553025234
protokolliert	7.450470422144176
protokollierte	7.85593553025234
protokollierten	7.85593553025234
protokollierung	7.162788349692395
protokollierungspflicht	7.85593553025234
protokollierungsregeln	7.85593553025234
protokollnotizen	7.85593553025234
protokolls	7.162788349692395
protokollseite	7.85593553025234
protokollseiten	7.85593553025234
prove	7.85593553025234
providentia	7.85593553025234
provisorisch	7.162788349692395
provisorische	6.603172561756972
provisorischen	6.939644798378185
provisorischer	7.450470422144176
provokativ	7.85593553025234
provozieren	7.85593553025234
provoziert	7.85593553025234
prozedere	7.85593553025234
prozent	5.1150955063271395
prozenten	7.450470422144176
prozentpunkten	7.85593553025234
prozentsatz	7.85593553025234
prozentsätzen	7.85593553025234
prozentual	6.46964116913245
prozentuale	6.939644798378185
prozentvergleich	6.939644798378185
prozess	4.657262412701659
prozessakten	7.85593553025234
prozessarmut	7.85593553025234
prozessaufwand	7.85593553025234
prozessausgang	7.162788349692395
prozessaussichten	6.939644798378185
prozessbegehren	7.450470422144176
prozesschancen	7.85593553025234
prozessdauern	7.85593553025234
prozesse	7.162788349692395
prozessentscheid	7.85593553025234
prozessentschädigung	7.450470422144176
prozessentschädigungen	7.85593553025234
prozesserklärungen	6.603172561756972
prozesses	5.553350437258295
prozessfalle	7.85593553025234
prozessfinanzierungsvertrag	7.85593553025234
prozessfinanzierungsvertrages	7.85593553025234
prozessfähig	7.85593553025234
prozessführung	5.253245844807957
prozessführungsbefugnis	7.450470422144176
prozessführungsmacht	7.85593553025234
prozessführungsrecht	7.450470422144176
prozessgegenstand	7.162788349692395
prozessgeschichte	7.85593553025234
prozessgesetze	7.85593553025234
prozessgewinns	7.85593553025234
prozesshandlung	7.85593553025234
prozesshandlungen	7.162788349692395
prozessieren	7.85593553025234
prozessiert	7.85593553025234
prozesskaution	7.450470422144176
prozesskonform	5.910025381197027
prozesskosten	6.151187438013915
prozesskostenvorschuss	7.85593553025234
prozesskostenvorschüssen	7.85593553025234
prozessleitende	7.85593553025234
prozessleitenden	7.85593553025234
prozessmandats	7.85593553025234
prozessordnung	7.450470422144176
prozessordnungen	7.85593553025234
prozesspartei	6.24649761781824
prozessparteien	6.939644798378185
prozessrecht	7.450470422144176
prozessrechtes	7.85593553025234
prozessrechtliche	7.85593553025234
prozessrechtliches	7.85593553025234
prozessrechts	6.603172561756972
prozesssachverhalt	5.658710952916121
prozessstadium	7.85593553025234
prozessstandschaft	7.162788349692395
prozessstandschafter	7.450470422144176
prozessstoff	7.162788349692395
prozesstaktische	7.85593553025234
prozessthema	6.757323241584231
prozessthemas	7.85593553025234
prozessual	6.757323241584231
prozessuale	5.1150955063271395
prozessualem	7.85593553025234
prozessualen	5.330206885944085
prozessualer	6.351858133476067
prozessualrevisionsrechtlichem	7.85593553025234
prozessvereinfachung	7.85593553025234
prozessverhalten	7.85593553025234
prozessvertreter	7.85593553025234
prozessvollmacht	7.85593553025234
prozessvollmachten	7.85593553025234
prozessvoraussetzung	6.151187438013915
prozessvoraussetzungen	5.9841333533507495
prozessvorschriften	7.85593553025234
prozessökonomie	6.46964116913245
prozessökonomische	7.85593553025234
prozessökonomischen	6.064176061024286
pru	7.85593553025234
prädisposition	7.85593553025234
prägenden	7.85593553025234
präjudiz	7.85593553025234
präjudizialität	7.85593553025234
präjudizielle	7.162788349692395
präjudizieller	7.85593553025234
präjudizien	7.450470422144176
präjudizieren	7.85593553025234
präjudizierend	7.85593553025234
präjudizierende	7.162788349692395
präjudiziert	6.939644798378185
präkanzerose	7.85593553025234
präklusion	7.85593553025234
prämie	7.85593553025234
prämien	6.064176061024286
prämienbefreiten	7.85593553025234
prämienbefreiung	7.85593553025234
prämienerhebung	7.85593553025234
prämienordnung	7.450470422144176
prämienpflicht	7.85593553025234
prämienrechnung	7.85593553025234
prämienrückstände	7.85593553025234
prämienrückständen	7.85593553025234
prämientarif	7.85593553025234
prämienzuschläge	7.85593553025234
prämisse	7.450470422144176
präparate	7.85593553025234
präparates	7.85593553025234
präsentiere	7.85593553025234
präsentieren	7.162788349692395
präsentierende	7.85593553025234
präsentiert	7.450470422144176
präsenzzeit	7.450470422144176
präsident	6.603172561756972
präsidenten	6.151187438013915
präsidentenkonferenz	7.85593553025234
präsidialverfügung	7.450470422144176
präsidierende	7.85593553025234
präsidierendes	7.85593553025234
präsidierte	7.85593553025234
präsidium	7.85593553025234
präsumierten	7.85593553025234
präsumtiven	7.85593553025234
präsumtiver	7.85593553025234
präsumtiverben	7.85593553025234
präsumtiverblasser	7.85593553025234
prävention	7.450470422144176
präventiv	7.450470422144176
präventiven	6.939644798378185
präventiver	7.85593553025234
präventivhaft	7.450470422144176
präzis	6.603172561756972
präzise	5.022722186196124
präzisen	6.064176061024286
präzisere	7.450470422144176
präzises	7.85593553025234
präzisieren	6.46964116913245
präzisierend	7.450470422144176
präzisierenden	7.85593553025234
präzisierender	7.85593553025234
präzisiert	5.910025381197027
präzisierte	6.603172561756972
präzisierten	7.450470422144176
präzisierung	6.24649761781824
prétentions	7.85593553025234
prüf	7.85593553025234
prüfbar	7.85593553025234
prüfe	6.939644798378185
prüfen	3.0156932220847654
prüfende	7.162788349692395
prüfenden	6.939644798378185
prüfender	6.603172561756972
prüfstand	7.85593553025234
prüft	3.2260727316738778
prüfte	5.910025381197027
prüfung	3.6512429108613746
prüfungs	7.162788349692395
prüfungsaufwand	7.85593553025234
prüfungsbefugnis	7.450470422144176
prüfungsbericht	7.85593553025234
prüfungsbewertung	7.85593553025234
prüfungsgegenstand	7.85593553025234
prüfungsklage	7.85593553025234
prüfungskommission	7.85593553025234
prüfungskompetenz	7.85593553025234
prüfungsleistung	7.85593553025234
prüfungsordnung	7.85593553025234
prüfungsorganisation	7.85593553025234
prüfungspflicht	7.162788349692395
prüfungsprogramm	7.85593553025234
prüfungssituation	7.85593553025234
prüfungsteil	7.85593553025234
prüfungsumfang	7.85593553025234
prüfungswiederholung	7.85593553025234
prüfungszuständigkeit	7.85593553025234
pseudonym	7.85593553025234
psg	7.85593553025234
psmv	7.85593553025234
psyche	7.450470422144176
psychiater	7.450470422144176
psychiaterin	7.162788349692395
psychiaters	7.162788349692395
psychiatrie	6.939644798378185
psychiatrisch	6.24649761781824
psychiatrische	5.658710952916121
psychiatrischem	7.450470422144176
psychiatrischen	5.658710952916121
psychiatrischer	6.46964116913245
psychiatrisches	7.85593553025234
psychisch	5.71586936675607
psychische	4.698935109102227
psychischem	7.85593553025234
psychischen	3.4553325100055234
psychischer	5.181786880825812
psychisches	6.603172561756972
psychoedukative	7.85593553025234
psychogene	7.450470422144176
psychogenen	6.351858133476067
psychogenie	7.85593553025234
psychologin	7.85593553025234
psychologische	7.162788349692395
psychologischen	7.85593553025234
psychologischer	7.85593553025234
psychologisches	7.85593553025234
psychomotorischen	7.85593553025234
psychoorganischen	7.85593553025234
psychopathologie	7.85593553025234
psychopharmakologisch	7.85593553025234
psychose	7.450470422144176
psychosen	7.85593553025234
psychosomatisch	7.85593553025234
psychosomatische	7.85593553025234
psychosomatisches	7.85593553025234
psychosoziale	7.162788349692395
psychosozialen	7.85593553025234
psychosozialer	7.450470422144176
psychoterrors	7.85593553025234
psychotherapeutisch	7.85593553025234
psychotherapeutische	6.757323241584231
psychotherapeutischen	7.162788349692395
psychotherapeutischer	6.757323241584231
psychotherapie	6.24649761781824
psychotherapien	7.85593553025234
psychotherpeutische	7.85593553025234
psychotischen	7.450470422144176
psychovegetativen	7.85593553025234
ptlg	7.85593553025234
publ	7.450470422144176
public	7.162788349692395
publica	7.450470422144176
publikation	5.9841333533507495
publikationen	7.85593553025234
publikationspraxis	7.85593553025234
publikum	6.603172561756972
publikums	6.939644798378185
publikumsöffentlich	7.85593553025234
publique	7.85593553025234
publizieren	7.450470422144176
publiziert	6.939644798378185
publizierte	6.757323241584231
publizierten	6.757323241584231
publizitätswirkung	7.450470422144176
pufferzonen	7.450470422144176
pumpspeicherkraftwerke	7.85593553025234
punkt	4.5417495255798155
punkte	5.290986172790804
punkten	5.553350437258295
punktes	7.85593553025234
putativnotwehr	7.450470422144176
pächter	6.939644798378185
pächterin	7.85593553025234
pächterinvestition	7.85593553025234
pädosexualität	7.85593553025234
pärli	7.85593553025234
pöschwies	7.85593553025234
q347	7.85593553025234
qua	7.450470422144176
quadrat	7.85593553025234
quadratische	7.85593553025234
quadratischen	7.85593553025234
qualifikation	5.6046437316458455
qualifikationen	7.450470422144176
qualifikationsverfahren	7.85593553025234
qualifizieren	5.022722186196124
qualifizierende	7.450470422144176
qualifizierenden	7.450470422144176
qualifiziert	4.965563772356176
qualifizierte	4.2450176176081165
qualifiziertem	7.85593553025234
qualifizierten	5.08334680801256
qualifizierter	6.24649761781824
qualifiziertes	6.151187438013915
qualifizierung	7.450470422144176
qualifziert	7.85593553025234
qualitativ	6.603172561756972
qualitative	7.85593553025234
qualitativen	7.162788349692395
qualitativer	7.162788349692395
qualität	6.151187438013915
qualitätsbestimmende	7.85593553025234
qualitätserwartungen	7.85593553025234
qualitätskontrolle	7.85593553025234
qualitätssicherung	7.85593553025234
quantifizierbar	7.85593553025234
quantifizieren	7.85593553025234
quantifiziert	7.85593553025234
quantifizierung	7.162788349692395
quantitativ	6.757323241584231
quantitative	7.162788349692395
quantitativen	6.939644798378185
quantitativer	6.603172561756972
quantität	7.162788349692395
quartalsweise	7.85593553025234
quartiere	7.85593553025234
quartieren	7.450470422144176
quartiers	7.162788349692395
quartierspielplatz	7.85593553025234
quel	7.450470422144176
quelle	6.939644798378185
quellen	6.351858133476067
quellenbezogenen	7.85593553025234
quellenschutz	7.85593553025234
quellenschutzes	7.85593553025234
quellensteuer	7.85593553025234
quellensteuerbeträge	7.85593553025234
quellensteuern	7.85593553025234
quellensteuerpflicht	7.85593553025234
quellreaktion	7.85593553025234
querfinanzierung	7.85593553025234
querschnittgelähmte	7.85593553025234
querulatorisch	7.85593553025234
quervergleich	7.85593553025234
qui	7.85593553025234
quittiert	7.85593553025234
quittungen	7.85593553025234
quo	5.776493988572505
quote	7.162788349692395
quotenmässige	7.450470422144176
quotenmässigen	7.85593553025234
rabattzahlungen	7.85593553025234
raben	7.85593553025234
rache	7.85593553025234
rad	5.71586936675607
radarfoto	7.85593553025234
radien	7.85593553025234
radio	7.450470422144176
radioaktiver	7.85593553025234
radiologisch	7.85593553025234
radiologischen	7.85593553025234
radmutternschlüssel	7.85593553025234
raffinesse	7.450470422144176
ragt	7.85593553025234
rahmen	2.394224616795868
rahmenbedingungen	7.162788349692395
rahmenbestimmungen	7.85593553025234
rahmenfrist	5.2168782006370815
rahmenfristen	6.24649761781824
rahmenfristverlängernder	7.85593553025234
rahmenfristverlängerung	7.85593553025234
rahmens	6.603172561756972
rahmenvertrag	7.450470422144176
rahmenvertrags	7.450470422144176
rahmouni	7.85593553025234
rand	7.162788349692395
randbedingungen	7.450470422144176
randbereich	7.85593553025234
randdatenerhebung	7.85593553025234
rande	6.757323241584231
randgebiet	7.85593553025234
randgebiete	7.85593553025234
randnr	7.85593553025234
randtitel	7.85593553025234
randziffer	7.85593553025234
randziffern	7.85593553025234
rang	7.85593553025234
rangordnung	7.85593553025234
rapiden	7.85593553025234
rapport	7.85593553025234
rasch	6.757323241584231
raschem	7.85593553025234
raschen	7.85593553025234
rasches	7.85593553025234
raschestmöglich	7.85593553025234
raschheit	7.85593553025234
raschmöglichst	7.450470422144176
rasier	7.85593553025234
rasse	7.85593553025234
rast	7.85593553025234
raststätte	7.85593553025234
rata	7.450470422144176
raten	7.85593553025234
ratenzahlung	7.85593553025234
rates	7.85593553025234
ratifikation	7.85593553025234
ratio	5.45804025745397
rationalen	7.85593553025234
rationellen	7.85593553025234
rats	7.85593553025234
raub	7.450470422144176
raubes	6.757323241584231
raubmilben	7.85593553025234
rauchallergie	7.85593553025234
rauchen	7.85593553025234
raucher	7.450470422144176
rauchern	7.85593553025234
rauchfrei	7.450470422144176
rauchverbot	7.162788349692395
rauchverbote	7.85593553025234
rauchverbotes	7.85593553025234
rauchverbots	7.85593553025234
raufhandel	7.162788349692395
raufhandels	7.450470422144176
raum	4.9114965510859
raumanordnung	7.85593553025234
raumbedarf	7.450470422144176
raumbedarfs	7.85593553025234
raumbezug	7.85593553025234
raumentwicklung	6.603172561756972
raumordnungsstrukturen	7.85593553025234
raumpflegerin	7.85593553025234
raumplanerisch	7.85593553025234
raumplanerische	6.757323241584231
raumplanerischen	6.939644798378185
raumplanerischer	7.450470422144176
raumplanung	5.776493988572505
raumplanungs	7.450470422144176
raumplanungsamt	7.85593553025234
raumplanungsgesetz	7.450470422144176
raumplanungsgesetzes	7.450470422144176
raumplanungsrecht	7.85593553025234
raumplanungsrechtlichen	7.162788349692395
raumplanungsrechts	7.450470422144176
raumplanungsverordnung	7.162788349692395
raumplänen	7.85593553025234
raumrelevante	7.85593553025234
raumrelevanten	7.85593553025234
raumrelevanz	7.85593553025234
raums	7.450470422144176
raumwirksamen	7.450470422144176
raumwirksamer	7.85593553025234
rauschen	7.85593553025234
rav	6.064176061024286
ravs	7.85593553025234
rayonverbots	7.85593553025234
razzia	7.85593553025234
re	7.450470422144176
reagenzien	7.85593553025234
reagieren	6.46964116913245
reagiert	7.450470422144176
reagierte	7.85593553025234
reaktion	6.351858133476067
reaktionen	7.450470422144176
reaktiven	7.85593553025234
reaktordeponien	7.85593553025234
realen	7.450470422144176
realerfüllung	7.85593553025234
realisierbar	7.85593553025234
realisierbaren	7.450470422144176
realisierbarkeit	7.450470422144176
realisieren	6.46964116913245
realisiert	6.151187438013915
realisierte	7.85593553025234
realisierten	7.162788349692395
realisierung	6.151187438013915
realisierungszeitraum	7.85593553025234
realistisch	7.450470422144176
realistische	7.85593553025234
realistischem	7.85593553025234
realistischen	7.85593553025234
realistischer	7.85593553025234
realistischerweise	7.162788349692395
realiter	7.85593553025234
realität	6.757323241584231
