text,label
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]     1.6. Das Bundesgericht legt seinem Urteil den Sachverhalt zugrunde, den die Vorinstanz festgestellt hat. Die vorinstanzlichen Sachverhaltsfeststellungen können von Amtes wegen oder auf Rüge hin berichtigt werden, wenn sie offensichtlich unrichtig sind oder auf einer Rechtsverletzung im Sinne von ##C## beruhen und wenn die Behebung des Mangels für den Verfahrensausgang entscheidend sein kann. 'Offensichtlich unrichtig' ist mit 'willkürlich' gleichzusetzen. Tatfrage ist auch die Beweiswürdigung, namentlich die antizipierte Beweiswürdigung. Die Anfechtung der vorinstanzlichen Feststellungen un",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   3.1 Die für den streitigen Anspruch auf eine Rente der Invalidenversicherung massgeblichen Rechtsgrundlagen sind im angefochtenen Entscheid zutreffend dargelegt. Es betrifft dies namentlich die Bestimmungen über die Begriffe Invalidität und Erwerbsunfähigkeit, über die Voraussetzungen und den Umfang des Anspruchs auf eine Rente der Invalidenversicherung und über die Invaliditätsbemessung bei erwerbstätigen Versicherten mittels Einkommensvergleich. Richtig wiedergegeben ist auch die Rechtsprechung über die Frage, unter welchen Umständen eine psychische Gesundheitsstörung, namentlich eine anhal",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Der Beschwerdegegnerin 2 ist im bundesgerichtlichen Verfahren kein Aufwand entstanden, für den sie nach ##C## zu entschädigen wäre. ",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Die Vorinstanz legt folgende Rechtsgrundlagen zutreffend dar: ##C## zum Begriff der Invalidität, ##C## zur Erwerbsunfähigkeit, ##C## zum Anspruch auf eine Invalidenrente, zum Beweiswert medizinischer Berichte und Gutachten, zum hypothetischen Valideneinkommen sowie zum intertemporalen Recht. Darauf wird verwiesen. ",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]     2.2. Das Bundesgericht ist an den Sachverhalt gebunden, wie die Vorinstanz ihn festgestellt hat, es sei denn, dieser erweise sich in einem entscheidwesentlichen Punkt als offensichtlich falsch oder unvollständig.",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Im angefochtenen Entscheid werden die Bestimmungen über den Anspruch auf eine Invalidenrente der Unfallversicherung, die Begriffe der Invalidität und der Erwerbsunfähigkeit sowie die Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs zutreffend dargelegt. Darauf wird verwiesen. ",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Entscheide über den Vollzug von Strafen und Massnahmen unterliegen nach ##C## der Beschwerde in Strafsachen an das Bundesgericht. Zu dieser ist gemäss ##C## berechtigt, wer vor der Vorinstanz am Verfahren teilgenommen oder keine Möglichkeit zur Teilnahme erhalten hat, und ein rechtlich geschütztes Interesse an der Aufhebung oder Änderung des angefochtenen Entscheids hat. Der Beschwerdeführer ist mit seinen vorinstanzlichen Anträgen unterlegen und hat ein schutzwürdiges Interesse an der Beschwerde. Darauf ist unter Vorbehalt der gesetzlichen Begründungsanforderungen einzutreten. ",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Wie das kantonale Gericht richtig erkannt hat, sind in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend, welche bei Verwirklichung des zu Rechtsfolgen führenden Sachverhalts Geltung hatten. Am 29. April 2003 wurden - abgesehen von der Zusprechung einer Integritätsentschädigung - die Einstellung von 'Pflegeleistungen und Kostenvergütungen' zum 30. November 2002 sowie von Taggeldern zum 30. November 1998 einerseits und die Ablehnung eines Invalidenrentenanspruchs andererseits verfügt. Entsprechend den allgemeinen intertemporalrechtlichen Regeln sind allfällige Leistungsansprü",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   4.3 An dieser Zuständigkeitsordnung hat sich mit Inkrafttreten des Bundesgesetzes vom 6. Oktober 2000 über den Allgemeinen Teil des Sozialversicherungsrechts am 1. Januar 2003 nichts geändert. Zwar bestimmt ##C##, dass das Versicherungsgericht desjenigen Kantons zuständig ist, in dem die versicherte Person oder der Beschwerde führende Dritte zur Zeit der Beschwerdeerhebung ihren Wohnsitz hat. Der seit 1. Januar 2003 in Kraft stehende ##C## sieht indes für den Schadenersatzprozess - der nunmehr als Beschwerdeverfahren ausgestaltet ist - mit dem Versicherungsgericht am Wohnsitz des Arbeitgebers",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   2.2 Die am 1. Januar 2003 in Kraft getretene und gemäss ##C## und ##C## auch in der obligatorischen Unfallversicherung anwendbare Bestimmung von ##C## über die Revision von Invalidenrenten und andere Dauerleistungen stimmt inhaltlich mit alt ##C## grundsätzlich überein. Auch sind die Begriffe der Arbeitsunfähigkeit, der Erwerbsunfähigkeit sowie der Invalidität im Sinne der bisherigen Rechtsprechung auszulegen und erfolgt die Invaliditätsbemessung nach den gleichen Regeln. Die Übergangsbestimmung von ##C## und die allgemeinen intertemporalen Grundsätze sind für den vorliegenden Fall somit ohne",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]         1.1.4  Da im Beschwerdeverfahren und im Verfahren betreffend Einrede des politischen Deliktes inhaltlich konnexe auslieferungsrechtliche Fragen zu behandeln sind, rechtfertigt sich eine gemeinsame Behandlung im Rahmen des vorliegenden Urteils. Die Bestimmungen über die Verwaltungsgerichtsbeschwerde sind in beiden Verfahren anwendbar. ",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Im Einspracheentscheid werden folgende Rechtsgrundlagen zutreffend dargelegt: ##C## zum Anspruch auf Leistungen der obligatorischen Unfallversicherung, ##C## zum Erwerbsunfähigkeit, ##C## zum Begriff der Invalidität, zum für die Leistungspflicht der Unfallversicherung vorausgesetzten natürlichen und adäquaten Kausalzusammenhang zwischen dem Unfallereignis und dem eingetretenen Schaden sowie ##C## zum Anspruch auf eine Invalidenrente. Darauf wird verwiesen. ",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Im Übrigen wäre die Beschwerde auch deswegen unzulässig, weil sie den Begründungsanforderungen von ##C## nicht genügt. ",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   1.4 Wie das kantonale Gericht richtig dargelegt hat, richtet sich die Beurteilung eines Rentenanspruchs gegenüber der Unfallversicherung für die Zeit ab 1. Januar 2003 nach dem auf diesen Zeitpunkt neu in Kraft getretenen ATSG, während für die Zeit zuvor noch die Bestimmungen des UVG massgebend sind. Für den Verfahrensausgang ist dies jedoch insofern von untergeordneter Bedeutung, als mit dem Inkrafttreten des ATSG keine substanzielle Änderung der früheren Rechtslage einhergegangen ist, entsprechen doch die darin enthaltenen Definitionen der Arbeitsunfähigkeit, der Erwerbsunfähigkeit und der ",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   3.2 Unbestritten ist, dass die Arbeitslosenkasse über die gesetzliche Höchstzahl der 400 Taggelder hinaus Arbeitslosenentschädigung ausrichtete, weil sie bei der monatlichen Taggeldabrechnung ab Oktober 2004 ausser Acht liess, dass dem Versicherten im Rahmen eines bewilligten Leistungsexportes vom 1. Juli bis 30. September 2004 zwecks Stellensuche in Spanien, vom zuständigen spanischen Arbeitsministerium 66 Taggelder ausgerichtet wurden. Mit dem kantonalen Gericht ist festzuhalten, dass die Ausrichtung der Arbeitslosenentschädigung insoweit gesetzwidrig und damit offensichtlich unrichtig war,",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   2.2 Im angefochtenen Entscheid wurden die vorliegend massgeblichen Bestimmungen und Grundsätze richtig wiedergegeben. Darauf wird verwiesen. Zutreffend sind die vorinstanzlichen Erwägungen auch insofern, als die im ATSG enthaltenen Definitionen der Arbeitsunfähigkeit, der Erwerbsunfähigkeit und der Invalidität ebenso wie die Vorschrift über die Bestimmung des Invaliditätsgrades bei erwerbstätigen Versicherten den bisherigen, in der Unfallversicherung von der Rechtsprechung dazu entwickelten Begriffen entsprechen. ",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Am 1. Januar 2007 ist das Bundesgesetz über das Bundesgericht vom 17. Juni 2005 in Kraft getreten. Damit wurden das Eidgenössische Versicherungsgericht und das Bundesgericht in Lausanne zu einem einheitlichen Bundesgericht zusammengefügt und es wurde die Organisation und das Verfahren des obersten Gerichts umfassend neu geregelt. Dieses Gesetz ist auf die nach seinem Inkrafttreten eingeleiteten Verfahren des Bundesgerichts anwendbar, auf ein Beschwerdeverfahren jedoch nur dann, wenn auch der angefochtene Entscheid nach dem Inkrafttreten dieses Gesetzes ergangen ist. Da der kantonale Gerichtse",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Das kantonale Gericht hat die Bestimmungen über den Anspruch auf eine Invalidenrente der Unfallversicherung, über die Begriffe der Invalidität und der Erwerbsunfähigkeit sowie über die Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs zutreffend dargelegt. Darauf kann verwiesen werden. Richtig sind auch die Ausführungen zum Beweiswert und zur Beweiswürdigung ärztlicher Berichte und Gutachten. ",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   2.2 Im vorinstanzlichen Entscheid werden die für die Beurteilung des umstrittenen Anspruchs auf Invalidenrente massgebenden Bestimmungen und Grundsätze über den Begriff der Invalidität, den Anspruch auf eine Invalidenrente und den Rentenbeginn sowie über die Invaliditätsbemessung bei Erwerbstätigen nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Ebenfalls richtig wiedergegeben hat das kantonale Gericht die Rechtsprechung zur Aufgabe des Arztes und der Ärztin bei der Bemessung des Invaliditätsgrades und zu den zu beachtenden beweisrechtlichen Grundsätzen. Darauf wir",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   2.2.1 Das kantonale Gericht hat die Bestimmungen und Grundsätze zum Anspruch auf eine Invalidenrente der Unfallversicherung, zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs sowie zur beweismässigen Auswertung medizinischer Berichte und Gutachten richtig wiedergegeben. Darauf wird verwiesen. Zutreffend sind die vorinstanzlichen Erwägungen auch insofern, als die im ATSG enthaltenen Definitionen der Arbeitsunfähigkeit, der Erwerbsunfähigkeit und der Invalidität ebenso wie die Vorschrift über die Bestimmung des Invaliditätsgrades bei erwerbstätigen Versicherten den",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   4.2 Nach der Rechtsprechung sind im obligatorischen Bereich die Mindestvorschriften des zweiten Teils des BVG zu beachten, wozu nicht nur die Bestimmungen über die Leistungshöhe, sondern auch diejenigen über die Leistungsarten gehören. Im genannten Entscheid wurde daher bezüglich einer Invaliden-Kinderrente nach ##C## entschieden, dass die im obligatorischen und überobligatorischen Bereich tätige Vorsorgeeinrichtung ihrer Leistungspflicht nicht genügt, wenn sie insgesamt Leistungen in Höhe der BVG-Mindestleistungen erbringt. Daraus folgt unter anderem, dass umhüllende Vorsorgeeinrichtungen im",0
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Die für den streitigen Anspruch auf eine Leistung der Invalidenversicherung massgeblichen Rechtsgrundlagen sind im angefochtenen Entscheid zutreffend dargelegt. Es betrifft dies namentlich die Bestimmungen über die Begriffe Arbeitsunfähigkeit, Erwerbsunfähigkeit und Invalidität, die Voraussetzungen und den Umfang des Anspruchs auf eine Rente der Invalidenversicherung und die Invaliditätsbemessung bei Erwerbstätigen mittels Einkommensvergleich. Nicht zu beanstanden sind auch die Erwägungen zum Grundsatz der freien Beweiswürdigung und zu den Anforderungen an beweiskräftige Arztberichte. Darauf ",1
"[CLS]  Zu präzisieren ist, dass in zeitlicher Hinsicht grundsätzlich diejenigen Rechtssätze massgebend sind, die bei der Erfüllung des zu Rechtsfolgen führenden Tatbestandes Geltung haben, und dass das Sozialversicherungsgericht bei der Beurteilung eines Falles in der Regel auf den Sachverhalt bis zum Zeitpunkt des Erlasses des streitigen Einspracheentscheides abstellt. Der Unfall des Beschwerdeführers hat sich am 9. Mai 2000 ereignet, und der Einspracheentscheid der SUVA ist am 29. September 2003 ergangen. Damit ist ein Sachverhalt zu beurteilen, der sich teils vor und teils nach dem am 1. Januar 2  [SEP]   Das kantonale Gericht hat die gesetzlichen Vorschriften zum Anspruch auf medizinische Massnahmen bei Geburtsgebrechen, zum Begriff des Geburtsgebrechens sowie zum Beginn und Ende des Anspruchs auf medizinische Massnahmen zutreffend dargelegt. Darauf wird verwiesen. ",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]         3.1  Es trifft zwar zu, dass ##C## die Überarbeitung des Betriebsreglementes bei der Erneuerung der Betriebskonzession nur verlangt, wenn wesentliche betriebliche Änderungen vorgesehen oder zu erwarten sind. ##C## behält jedoch auch ausdrücklich Anpassungen des Betriebsreglementes nach ##C## vor. Danach hat das Bundesamt Änderungen des Betriebsreglementes zu verfügen, wenn veränderte rechtliche oder tatsächliche Verhältnisse dies erfordern. In der Tat erscheint die Erneuerung einer Betriebskonzession als geeigneter Anlass, um den Betrieb und das Betriebsreglement einesFlughafens auf die",0
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   2.1 Die Begriffe der Invalidität und der Erwerbsunfähigkeit sowie die Voraussetzungen für den Anspruch auf eine Invalidenrente und deren Umfang hat das kantonale Gericht zutreffend dargelegt. Dasselbe gilt hinsichtlich der gesetzlichen Bestimmungen über die Invaliditätsbemessung bei Erwerbstätigen nach der Einkommensvergleichsmethode und die dabei nach der Rechtsprechung zu beachtenden Grundsätze. Richtig sind weiter die vorinstanzlichen Ausführungen über die rückwirkende Zusprache einer zeitlich befristeten Invalidenrente, die dabei zu beachtende Bestimmung über die Rentenrevision und den Ze",1
"[CLS]  3.1 Die Vorinstanz hat die gesetzlichen Bestimmungen zu den Begriffen der Erwerbsunfähigkeit und der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs und zur Bedeutung ärztlicher Auskünfte im Rahmen der Invaliditätsbemessung zutreffend dargelegt. Es wird darauf verwiesen.    [SEP]   Auf die Beschwerde ist folglich im Verfahren nach ##C## nicht einzutreten. Auf eine Kostenauflage kann ausnahmsweise verzichtet werden. ",0
